Date,Open,High,Low,Close
06/13/2019,"2,886.24","2,895.24","2,881.99","2,891.64"
06-12-2019,"2,882.73","2,888.57","2,874.68","2,879.84"
06-11-2019,"2,903.27","2,910.61","2,878.53","2,885.72"
06-10-2019,"2,885.83","2,904.77","2,885.51","2,886.73"
06-07-2019,"2,852.87","2,884.97","2,852.87","2,873.34"
06-06-2019,"2,828.51","2,852.10","2,822.45","2,843.49"
06-05-2019,"2,818.09","2,827.28","2,800.92","2,826.15"
06-04-2019,"2,762.64","2,804.49","2,762.64","2,803.27"
06-03-2019,"2,751.53","2,763.07","2,728.81","2,744.45"
05/31/2019,"2,766.15","2,768.98","2,750.52","2,752.06"
05/30/2019,"2,786.94","2,799.00","2,776.74","2,788.86"
05/29/2019,"2,790.25","2,792.03","2,766.06","2,783.02"
05/28/2019,"2,830.03","2,840.51","2,801.58","2,802.39"
05/24/2019,"2,832.41","2,841.36","2,820.19","2,826.06"
05/23/2019,"2,836.70","2,836.70","2,805.49","2,822.24"
05/22/2019,"2,856.06","2,865.47","2,851.11","2,856.27"
05/21/2019,"2,854.02","2,868.88","2,854.02","2,864.36"
05/20/2019,"2,841.94","2,853.86","2,831.29","2,840.23"
05/17/2019,"2,858.60","2,885.48","2,854.23","2,859.53"
05/16/2019,"2,855.80","2,892.15","2,855.80","2,876.32"
05/15/2019,"2,820.38","2,858.68","2,815.08","2,850.96"
05/14/2019,"2,820.12","2,852.54","2,820.12","2,834.41"
05/13/2019,"2,840.19","2,840.19","2,801.43","2,811.87"
05-10-2019,"2,863.10","2,891.31","2,825.39","2,881.40"
05-09-2019,"2,859.84","2,875.97","2,836.40","2,870.72"
05-08-2019,"2,879.61","2,897.96","2,873.28","2,879.42"
05-07-2019,"2,913.03","2,913.03","2,862.60","2,884.05"
05-06-2019,"2,908.89","2,937.32","2,898.21","2,932.47"
05-03-2019,"2,929.21","2,947.85","2,929.21","2,945.64"
05-02-2019,"2,922.16","2,931.68","2,900.50","2,917.52"
05-01-2019,"2,952.33","2,954.13","2,923.36","2,923.73"
04/30/2019,"2,937.14","2,948.22","2,924.11","2,945.83"
04/29/2019,"2,940.58","2,949.52","2,939.35","2,943.03"
04/26/2019,"2,925.81","2,939.88","2,917.56","2,939.88"
04/25/2019,"2,928.99","2,933.10","2,912.84","2,926.17"
04/24/2019,"2,934.00","2,936.83","2,926.05","2,927.25"
04/23/2019,"2,909.99","2,936.31","2,908.53","2,933.68"
04/22/2019,"2,898.78","2,909.51","2,896.35","2,907.97"
04/18/2019,"2,904.81","2,908.40","2,891.90","2,905.03"
04/17/2019,"2,916.04","2,918.00","2,895.45","2,900.45"
04/16/2019,"2,912.26","2,916.06","2,900.71","2,907.06"
04/15/2019,"2,908.32","2,909.60","2,896.48","2,905.58"
04-12-2019,"2,900.86","2,910.54","2,898.37","2,907.41"
04-11-2019,"2,891.92","2,893.42","2,881.99","2,888.32"
04-10-2019,"2,881.37","2,889.71","2,879.13","2,888.21"
04-09-2019,"2,886.58","2,886.88","2,873.33","2,878.20"
04-08-2019,"2,888.46","2,895.95","2,880.78","2,895.77"
04-05-2019,"2,884.16","2,893.24","2,882.99","2,892.74"
04-04-2019,"2,873.99","2,881.28","2,867.14","2,879.39"
04-03-2019,"2,876.09","2,885.25","2,865.17","2,873.40"
04-02-2019,"2,868.24","2,872.90","2,858.75","2,867.24"
04-01-2019,"2,848.63","2,869.40","2,848.63","2,867.19"
03/29/2019,"2,828.27","2,836.03","2,819.23","2,834.40"
03/28/2019,"2,809.40","2,819.71","2,798.77","2,815.44"
03/27/2019,"2,819.72","2,825.56","2,787.72","2,805.37"
03/26/2019,"2,812.66","2,829.87","2,803.99","2,818.46"
03/25/2019,"2,796.01","2,809.79","2,785.02","2,798.36"
03/22/2019,"2,844.52","2,846.16","2,800.47","2,800.71"
03/21/2019,"2,819.72","2,860.31","2,817.38","2,854.88"
03/20/2019,"2,831.34","2,843.54","2,812.43","2,824.23"
03/19/2019,"2,840.76","2,852.42","2,823.27","2,832.57"
03/18/2019,"2,822.61","2,835.41","2,821.99","2,832.94"
03/15/2019,"2,810.79","2,830.73","2,810.79","2,822.48"
03/14/2019,"2,810.38","2,815.00","2,803.46","2,808.48"
03/13/2019,"2,799.78","2,821.24","2,799.78","2,810.92"
03-12-2019,"2,787.34","2,798.32","2,786.73","2,791.52"
03-11-2019,"2,747.61","2,784.00","2,747.61","2,783.30"
03-08-2019,"2,730.79","2,744.13","2,722.27","2,743.07"
03-07-2019,"2,766.53","2,767.25","2,739.09","2,748.93"
03-06-2019,"2,790.27","2,790.27","2,768.69","2,771.45"
03-05-2019,"2,794.41","2,796.44","2,782.97","2,789.65"
03-04-2019,"2,814.37","2,816.88","2,767.66","2,792.81"
03-01-2019,"2,798.22","2,808.02","2,787.38","2,803.69"
02/28/2019,"2,788.11","2,793.73","2,782.51","2,784.49"
02/27/2019,"2,787.50","2,795.76","2,775.13","2,792.38"
02/26/2019,"2,792.36","2,803.12","2,789.47","2,793.90"
02/25/2019,"2,804.35","2,813.49","2,794.99","2,796.11"
02/22/2019,"2,780.67","2,794.20","2,779.11","2,792.67"
02/21/2019,"2,780.24","2,781.58","2,764.55","2,774.88"
02/20/2019,"2,779.05","2,789.88","2,774.06","2,784.70"
02/19/2019,"2,769.28","2,787.33","2,767.29","2,779.76"
02/15/2019,"2,760.24","2,775.66","2,760.24","2,775.60"
02/14/2019,"2,743.50","2,757.90","2,731.23","2,745.73"
02/13/2019,"2,750.30","2,761.85","2,748.63","2,753.03"
02-12-2019,"2,722.61","2,748.19","2,722.61","2,744.73"
02-11-2019,"2,712.40","2,718.05","2,703.79","2,709.80"
02-08-2019,"2,692.36","2,708.07","2,681.83","2,707.88"
02-07-2019,"2,717.53","2,719.32","2,687.26","2,706.05"
02-06-2019,"2,735.05","2,738.08","2,724.15","2,731.61"
02-05-2019,"2,728.34","2,738.98","2,724.03","2,737.70"
02-04-2019,"2,706.49","2,724.99","2,698.75","2,724.87"
02-01-2019,"2,702.32","2,716.66","2,696.88","2,706.53"
01/31/2019,"2,685.49","2,708.95","2,678.65","2,704.10"
01/30/2019,"2,653.62","2,690.44","2,648.34","2,681.05"
01/29/2019,"2,644.89","2,650.93","2,631.05","2,640.00"
01/28/2019,"2,644.97","2,644.97","2,624.06","2,643.85"
01/25/2019,"2,657.44","2,672.38","2,657.33","2,664.76"
01/24/2019,"2,638.84","2,647.20","2,627.01","2,642.33"
01/23/2019,"2,643.48","2,653.19","2,612.86","2,638.70"
01/22/2019,"2,657.88","2,657.88","2,617.27","2,632.90"
01/18/2019,"2,651.27","2,675.47","2,647.58","2,670.71"
01/17/2019,"2,609.28","2,645.06","2,606.36","2,635.96"
01/16/2019,"2,614.75","2,625.76","2,612.68","2,616.10"
01/15/2019,"2,585.10","2,613.08","2,585.10","2,610.30"
01/14/2019,"2,580.31","2,589.32","2,570.41","2,582.61"
01-11-2019,"2,588.11","2,596.27","2,577.40","2,596.26"
01-10-2019,"2,573.51","2,597.82","2,562.02","2,596.64"
01-09-2019,"2,580.00","2,595.32","2,568.89","2,584.96"
01-08-2019,"2,568.11","2,579.82","2,547.56","2,574.41"
01-07-2019,"2,535.61","2,566.16","2,524.56","2,549.69"
01-04-2019,"2,474.33","2,538.07","2,474.33","2,531.94"
01-03-2019,"2,491.92","2,493.14","2,443.96","2,447.89"
01-02-2019,"2,476.96","2,519.49","2,467.47","2,510.03"
12/31/2018,"2,498.94","2,509.24","2,482.82","2,506.85"
12/28/2018,"2,498.77","2,520.27","2,472.89","2,485.74"
12/27/2018,"2,442.50","2,489.10","2,397.94","2,488.83"
12/26/2018,"2,363.12","2,467.76","2,346.58","2,467.70"
12/24/2018,"2,400.56","2,410.34","2,351.10","2,351.10"
12/21/2018,"2,465.38","2,504.41","2,408.55","2,416.62"
12/20/2018,"2,496.77","2,509.63","2,441.18","2,467.42"
12/19/2018,"2,547.05","2,585.29","2,488.96","2,506.96"
12/18/2018,"2,559.90","2,573.99","2,528.71","2,546.16"
12/17/2018,"2,590.75","2,601.13","2,530.54","2,545.94"
12/14/2018,"2,629.68","2,635.07","2,593.84","2,599.95"
12/13/2018,"2,658.70","2,670.19","2,637.27","2,650.54"
12-12-2018,"2,658.23","2,685.44","2,650.26","2,651.07"
12-11-2018,"2,664.44","2,674.35","2,621.30","2,636.78"
12-10-2018,"2,630.86","2,647.51","2,583.23","2,637.72"
12-07-2018,"2,691.26","2,708.54","2,623.14","2,633.08"
12-06-2018,"2,663.51","2,696.15","2,621.53","2,695.95"
12-04-2018,"2,782.43","2,785.93","2,697.18","2,700.06"
12-03-2018,"2,790.50","2,800.18","2,773.38","2,790.37"
11/30/2018,"2,737.76","2,760.88","2,732.76","2,760.17"
11/29/2018,"2,736.97","2,753.75","2,722.94","2,737.76"
11/28/2018,"2,691.45","2,744.00","2,684.38","2,743.79"
11/27/2018,"2,663.75","2,682.53","2,655.89","2,682.17"
11/26/2018,"2,649.97","2,674.35","2,649.97","2,673.45"
11/23/2018,"2,633.36","2,647.55","2,631.09","2,632.56"
11/21/2018,"2,657.74","2,670.73","2,649.82","2,649.93"
11/20/2018,"2,654.60","2,669.44","2,631.52","2,641.89"
11/19/2018,"2,730.74","2,733.16","2,681.09","2,690.73"
11/16/2018,"2,718.54","2,746.75","2,712.16","2,736.27"
11/15/2018,"2,693.52","2,735.38","2,670.75","2,730.20"
11/14/2018,"2,737.90","2,746.80","2,685.75","2,701.58"
11/13/2018,"2,730.05","2,754.60","2,714.98","2,722.18"
11-12-2018,"2,773.93","2,775.99","2,722.00","2,726.22"
11-09-2018,"2,794.10","2,794.10","2,764.24","2,781.01"
11-08-2018,"2,806.38","2,814.75","2,794.99","2,806.83"
11-07-2018,"2,774.13","2,815.15","2,774.13","2,813.89"
11-06-2018,"2,738.40","2,756.82","2,737.08","2,755.45"
11-05-2018,"2,726.37","2,744.27","2,717.94","2,738.31"
11-02-2018,"2,745.45","2,756.55","2,700.44","2,723.06"
11-01-2018,"2,717.58","2,741.67","2,708.85","2,740.37"
10/31/2018,"2,705.60","2,736.69","2,705.60","2,711.74"
10/30/2018,"2,640.68","2,685.43","2,635.34","2,682.63"
10/29/2018,"2,682.65","2,706.85","2,603.54","2,641.25"
10/26/2018,"2,667.86","2,692.38","2,628.16","2,658.69"
10/25/2018,"2,674.88","2,722.70","2,667.84","2,705.57"
10/24/2018,"2,737.87","2,742.59","2,651.89","2,656.10"
10/23/2018,"2,721.03","2,753.59","2,691.43","2,740.69"
10/22/2018,"2,773.94","2,778.94","2,749.22","2,755.88"
10/19/2018,"2,775.66","2,797.77","2,760.27","2,767.78"
10/18/2018,"2,802.00","2,806.04","2,755.18","2,768.78"
10/17/2018,"2,811.67","2,816.94","2,781.81","2,809.21"
10/16/2018,"2,767.05","2,813.46","2,766.91","2,809.92"
10/15/2018,"2,763.83","2,775.99","2,749.03","2,750.79"
10-12-2018,"2,770.54","2,775.77","2,729.44","2,767.13"
10-11-2018,"2,776.87","2,795.14","2,710.51","2,728.37"
10-10-2018,"2,873.90","2,874.02","2,784.86","2,785.68"
10-09-2018,"2,882.51","2,894.83","2,874.27","2,880.34"
10-08-2018,"2,877.53","2,889.45","2,862.08","2,884.43"
10-05-2018,"2,902.54","2,909.64","2,869.29","2,885.57"
10-04-2018,"2,919.35","2,919.78","2,883.92","2,901.61"
10-03-2018,"2,931.69","2,939.86","2,921.36","2,925.51"
10-02-2018,"2,923.80","2,931.42","2,919.37","2,923.43"
10-01-2018,"2,926.29","2,937.06","2,917.91","2,924.59"
09/28/2018,"2,910.03","2,920.53","2,907.50","2,913.98"
09/27/2018,"2,911.65","2,927.22","2,909.27","2,914.00"
09/26/2018,"2,916.98","2,931.15","2,903.28","2,905.97"
09/25/2018,"2,921.75","2,923.95","2,913.70","2,915.56"
09/24/2018,"2,921.83","2,923.79","2,912.63","2,919.37"
09/21/2018,"2,936.76","2,940.91","2,927.11","2,929.67"
09/20/2018,"2,919.73","2,934.80","2,919.73","2,930.75"
09/19/2018,"2,906.60","2,912.36","2,903.82","2,907.95"
09/18/2018,"2,890.74","2,911.17","2,890.43","2,904.31"
09/17/2018,"2,903.83","2,904.65","2,886.16","2,888.80"
09/14/2018,"2,906.38","2,908.30","2,895.77","2,904.98"
09/13/2018,"2,896.85","2,906.76","2,896.39","2,904.18"
09-12-2018,"2,888.29","2,894.65","2,879.20","2,888.92"
09-11-2018,"2,871.57","2,892.52","2,866.78","2,887.89"
09-10-2018,"2,881.39","2,886.93","2,875.94","2,877.13"
09-07-2018,"2,868.26","2,883.81","2,864.12","2,871.68"
09-06-2018,"2,888.64","2,892.05","2,867.29","2,878.05"
09-05-2018,"2,891.59","2,894.21","2,876.92","2,888.60"
09-04-2018,"2,896.96","2,900.18","2,885.13","2,896.72"
08/31/2018,"2,898.37","2,906.32","2,891.73","2,901.52"
08/30/2018,"2,908.94","2,912.46","2,895.22","2,901.13"
08/29/2018,"2,900.62","2,916.50","2,898.40","2,914.04"
08/28/2018,"2,901.45","2,903.77","2,893.50","2,897.52"
08/27/2018,"2,884.69","2,898.25","2,884.69","2,896.74"
08/24/2018,"2,862.35","2,876.16","2,862.35","2,874.69"
08/23/2018,"2,860.29","2,868.78","2,854.03","2,856.98"
08/22/2018,"2,860.99","2,867.54","2,856.05","2,861.82"
08/21/2018,"2,861.51","2,873.23","2,861.32","2,862.96"
08/20/2018,"2,853.93","2,859.76","2,850.62","2,857.05"
08/17/2018,"2,838.32","2,855.63","2,833.73","2,850.13"
08/16/2018,"2,831.44","2,850.49","2,831.44","2,840.69"
08/15/2018,"2,827.95","2,827.95","2,802.49","2,818.37"
08/14/2018,"2,827.88","2,843.11","2,826.58","2,839.96"
08/13/2018,"2,835.46","2,843.40","2,819.88","2,821.93"
08-10-2018,"2,839.64","2,842.20","2,825.81","2,833.28"
08-09-2018,"2,857.19","2,862.48","2,851.98","2,853.58"
08-08-2018,"2,856.79","2,862.44","2,853.09","2,857.70"
08-07-2018,"2,855.92","2,863.43","2,855.92","2,858.45"
08-06-2018,"2,840.29","2,853.29","2,835.98","2,850.40"
08-03-2018,"2,829.62","2,840.38","2,827.37","2,840.35"
08-02-2018,"2,800.48","2,829.91","2,796.34","2,827.22"
08-01-2018,"2,821.17","2,825.83","2,805.85","2,813.36"
07/31/2018,"2,809.73","2,824.46","2,808.06","2,816.29"
07/30/2018,"2,819.00","2,821.74","2,798.11","2,802.60"
07/27/2018,"2,842.35","2,843.17","2,808.34","2,818.82"
07/26/2018,"2,835.49","2,845.57","2,835.26","2,837.44"
07/25/2018,"2,817.73","2,848.03","2,817.73","2,846.07"
07/24/2018,"2,820.68","2,829.99","2,811.12","2,820.40"
07/23/2018,"2,799.17","2,808.61","2,795.14","2,806.98"
07/20/2018,"2,804.55","2,809.70","2,800.01","2,801.83"
07/19/2018,"2,809.37","2,812.05","2,799.77","2,804.49"
07/18/2018,"2,811.35","2,816.76","2,805.89","2,815.62"
07/17/2018,"2,789.34","2,814.19","2,789.24","2,809.55"
07/16/2018,"2,801.43","2,803.71","2,793.39","2,798.43"
07/13/2018,"2,796.93","2,804.53","2,791.69","2,801.31"
07-12-2018,"2,783.14","2,799.22","2,781.53","2,798.29"
07-11-2018,"2,779.82","2,785.91","2,770.77","2,774.02"
07-10-2018,"2,788.56","2,795.58","2,786.24","2,793.84"
07-09-2018,"2,768.51","2,784.65","2,768.51","2,784.17"
07-06-2018,"2,737.68","2,764.41","2,733.52","2,759.82"
07-05-2018,"2,724.19","2,737.83","2,716.02","2,736.61"
07-03-2018,"2,733.27","2,736.58","2,711.16","2,713.22"
07-02-2018,"2,704.95","2,727.26","2,698.95","2,726.71"
06/29/2018,"2,727.13","2,743.26","2,718.03","2,718.37"
06/28/2018,"2,698.69","2,724.34","2,691.99","2,716.31"
06/27/2018,"2,728.45","2,746.09","2,699.38","2,699.63"
06/26/2018,"2,722.12","2,732.91","2,715.60","2,723.06"
06/25/2018,"2,742.94","2,742.94","2,698.67","2,717.07"
06/22/2018,"2,760.79","2,764.17","2,752.68","2,754.88"
06/21/2018,"2,769.28","2,769.28","2,744.39","2,749.76"
06/20/2018,"2,769.73","2,774.86","2,763.91","2,767.32"
06/19/2018,"2,752.01","2,765.05","2,743.19","2,762.59"
06/18/2018,"2,765.79","2,774.99","2,757.12","2,773.75"
06/15/2018,"2,777.78","2,782.81","2,761.73","2,779.66"
06/14/2018,"2,783.21","2,789.06","2,776.52","2,782.49"
06/13/2018,"2,787.94","2,791.47","2,774.65","2,775.63"
06-12-2018,"2,785.60","2,789.80","2,778.78","2,786.85"
06-11-2018,"2,780.18","2,790.21","2,780.17","2,782.00"
06-08-2018,"2,765.84","2,779.39","2,763.59","2,779.03"
06-07-2018,"2,774.84","2,779.90","2,760.16","2,770.37"
06-06-2018,"2,753.25","2,772.39","2,748.46","2,772.35"
06-05-2018,"2,748.46","2,752.61","2,739.51","2,748.80"
06-04-2018,"2,741.67","2,749.16","2,740.54","2,746.87"
06-01-2018,"2,718.70","2,736.93","2,718.70","2,734.62"
05/31/2018,"2,720.98","2,722.50","2,700.68","2,705.27"
05/30/2018,"2,702.43","2,729.34","2,702.43","2,724.01"
05/29/2018,"2,705.11","2,710.67","2,676.81","2,689.86"
05/25/2018,"2,723.60","2,727.36","2,714.99","2,721.33"
05/24/2018,"2,730.94","2,731.97","2,707.38","2,727.76"
05/23/2018,"2,713.98","2,733.33","2,709.54","2,733.29"
05/22/2018,"2,738.34","2,742.24","2,721.88","2,724.44"
05/21/2018,"2,725.95","2,739.19","2,725.70","2,733.01"
05/18/2018,"2,717.35","2,719.50","2,709.18","2,712.97"
05/17/2018,"2,719.71","2,731.96","2,711.36","2,720.13"
05/16/2018,"2,712.62","2,727.76","2,712.17","2,722.46"
05/15/2018,"2,718.59","2,718.59","2,701.91","2,711.45"
05/14/2018,"2,733.37","2,742.10","2,725.47","2,730.13"
05-11-2018,"2,722.70","2,732.86","2,717.45","2,727.72"
05-10-2018,"2,705.02","2,726.11","2,704.54","2,723.07"
05-09-2018,"2,678.12","2,701.27","2,674.14","2,697.79"
05-08-2018,"2,670.26","2,676.34","2,655.20","2,671.92"
05-07-2018,"2,669.36","2,683.35","2,664.70","2,672.63"
05-04-2018,"2,621.45","2,670.93","2,615.32","2,663.42"
05-03-2018,"2,628.08","2,637.14","2,594.62","2,629.73"
05-02-2018,"2,654.24","2,660.87","2,631.70","2,635.67"
05-01-2018,"2,643.64","2,655.27","2,625.41","2,654.80"
04/30/2018,"2,675.05","2,682.92","2,648.04","2,648.05"
04/27/2018,"2,675.47","2,677.35","2,659.01","2,669.91"
04/26/2018,"2,651.65","2,676.48","2,647.16","2,666.94"
04/25/2018,"2,634.92","2,645.30","2,612.67","2,639.40"
04/24/2018,"2,680.80","2,683.55","2,617.32","2,634.56"
04/23/2018,"2,675.40","2,682.86","2,657.99","2,670.29"
04/20/2018,"2,692.56","2,693.94","2,660.61","2,670.14"
04/19/2018,"2,701.16","2,702.84","2,681.90","2,693.13"
04/18/2018,"2,710.11","2,717.49","2,703.63","2,708.64"
04/17/2018,"2,692.74","2,713.34","2,692.05","2,706.39"
04/16/2018,"2,670.10","2,686.49","2,665.16","2,677.84"
04/13/2018,"2,676.90","2,680.26","2,645.05","2,656.30"
04-12-2018,"2,653.83","2,674.72","2,653.83","2,663.99"
04-11-2018,"2,643.89","2,661.43","2,639.25","2,642.19"
04-10-2018,"2,638.41","2,665.45","2,635.78","2,656.87"
04-09-2018,"2,617.18","2,653.55","2,610.79","2,613.16"
04-06-2018,"2,645.82","2,656.88","2,586.27","2,604.47"
04-05-2018,"2,657.36","2,672.08","2,649.58","2,662.84"
04-04-2018,"2,584.04","2,649.86","2,573.61","2,644.69"
04-03-2018,"2,592.17","2,619.14","2,575.49","2,614.45"
04-02-2018,"2,633.45","2,638.30","2,553.80","2,581.88"
03/29/2018,"2,614.41","2,659.07","2,609.72","2,640.87"
03/28/2018,"2,611.30","2,632.65","2,593.06","2,605.00"
03/27/2018,"2,667.57","2,674.78","2,596.12","2,612.62"
03/26/2018,"2,619.35","2,661.36","2,601.81","2,658.55"
03/23/2018,"2,646.71","2,657.67","2,585.89","2,588.26"
03/22/2018,"2,691.36","2,695.68","2,641.59","2,643.69"
03/21/2018,"2,714.99","2,739.14","2,709.79","2,711.93"
03/20/2018,"2,715.05","2,724.22","2,710.05","2,716.94"
03/19/2018,"2,741.38","2,741.38","2,694.59","2,712.92"
03/16/2018,"2,750.57","2,761.85","2,749.97","2,752.01"
03/15/2018,"2,754.27","2,763.03","2,741.47","2,747.33"
03/14/2018,"2,774.06","2,777.11","2,744.38","2,749.48"
03/13/2018,"2,792.31","2,801.90","2,758.68","2,765.31"
03-12-2018,"2,790.54","2,796.98","2,779.26","2,783.02"
03-09-2018,"2,752.91","2,786.57","2,751.54","2,786.57"
03-08-2018,"2,732.75","2,740.45","2,722.65","2,738.97"
03-07-2018,"2,710.18","2,730.60","2,701.74","2,726.80"
03-06-2018,"2,730.18","2,732.08","2,711.26","2,728.12"
03-05-2018,"2,681.06","2,728.09","2,675.75","2,720.94"
03-02-2018,"2,658.89","2,696.25","2,647.32","2,691.25"
03-01-2018,"2,715.22","2,730.89","2,659.65","2,677.67"
02/28/2018,"2,753.78","2,761.52","2,713.54","2,713.83"
02/27/2018,"2,780.45","2,789.15","2,744.22","2,744.28"
02/26/2018,"2,757.37","2,780.64","2,753.78","2,779.60"
02/23/2018,"2,715.80","2,747.76","2,713.74","2,747.30"
02/22/2018,"2,710.42","2,731.26","2,697.77","2,703.96"
02/21/2018,"2,720.53","2,747.75","2,701.29","2,701.33"
02/20/2018,"2,726.01","2,737.60","2,706.76","2,716.26"
02/16/2018,"2,727.14","2,754.42","2,725.11","2,732.22"
02/15/2018,"2,713.46","2,731.51","2,689.82","2,731.20"
02/14/2018,"2,651.21","2,702.10","2,648.87","2,698.63"
02/13/2018,"2,646.27","2,668.84","2,637.08","2,662.94"
02-12-2018,"2,636.75","2,672.61","2,622.45","2,656.00"
02-09-2018,"2,601.78","2,638.67","2,532.69","2,619.55"
02-08-2018,"2,685.01","2,685.27","2,580.56","2,581.00"
02-07-2018,"2,690.95","2,727.67","2,681.33","2,681.66"
02-06-2018,"2,614.78","2,701.04","2,593.07","2,695.14"
02-05-2018,"2,741.06","2,763.39","2,638.17","2,648.94"
02-02-2018,"2,808.92","2,808.92","2,759.97","2,762.13"
02-01-2018,"2,816.45","2,835.96","2,812.70","2,821.98"
01/31/2018,"2,832.41","2,839.26","2,813.04","2,823.81"
01/30/2018,"2,832.74","2,837.75","2,818.27","2,822.43"
01/29/2018,"2,867.23","2,870.62","2,851.48","2,853.53"
01/26/2018,"2,847.48","2,872.87","2,846.18","2,872.87"
01/25/2018,"2,846.24","2,848.56","2,830.94","2,839.25"
01/24/2018,"2,845.42","2,852.97","2,824.81","2,837.54"
01/23/2018,"2,835.05","2,842.24","2,830.59","2,839.13"
01/22/2018,"2,809.16","2,833.03","2,808.12","2,832.97"
01/19/2018,"2,802.60","2,810.33","2,798.08","2,810.30"
01/18/2018,"2,802.40","2,805.83","2,792.56","2,798.03"
01/17/2018,"2,784.99","2,807.04","2,778.38","2,802.56"
01/16/2018,"2,798.96","2,807.54","2,768.64","2,776.42"
01-12-2018,"2,770.18","2,787.85","2,769.64","2,786.24"
01-11-2018,"2,752.97","2,767.56","2,752.78","2,767.56"
01-10-2018,"2,745.55","2,750.80","2,736.06","2,748.23"
01-09-2018,"2,751.15","2,759.14","2,747.86","2,751.29"
01-08-2018,"2,742.67","2,748.51","2,737.60","2,747.71"
01-05-2018,"2,731.33","2,743.45","2,727.92","2,743.15"
01-04-2018,"2,719.31","2,729.29","2,719.07","2,723.99"
01-03-2018,"2,697.85","2,714.37","2,697.77","2,713.06"
01-02-2018,"2,683.73","2,695.89","2,682.36","2,695.81"
12/29/2017,"2,689.15","2,692.12","2,673.61","2,673.61"
12/28/2017,"2,686.10","2,687.66","2,682.69","2,687.54"
12/27/2017,"2,682.10","2,685.64","2,678.91","2,682.62"
12/26/2017,"2,679.09","2,682.74","2,677.96","2,680.50"
12/22/2017,"2,684.22","2,685.35","2,678.13","2,683.34"
12/21/2017,"2,683.02","2,692.64","2,682.40","2,684.57"
12/20/2017,"2,688.18","2,691.01","2,676.11","2,679.25"
12/19/2017,"2,692.71","2,694.44","2,680.74","2,681.47"
12/18/2017,"2,685.92","2,694.97","2,685.92","2,690.16"
12/15/2017,"2,660.63","2,679.63","2,659.14","2,675.81"
12/14/2017,"2,665.87","2,668.09","2,652.01","2,652.01"
12/13/2017,"2,667.59","2,671.88","2,662.85","2,662.85"
12-12-2017,"2,661.73","2,669.72","2,659.78","2,664.11"
12-11-2017,"2,652.19","2,660.33","2,651.47","2,659.99"
12-08-2017,"2,646.21","2,651.65","2,644.10","2,651.50"
12-07-2017,"2,628.38","2,640.99","2,626.53","2,636.98"
12-06-2017,"2,626.24","2,634.41","2,624.75","2,629.27"
12-05-2017,"2,639.78","2,648.72","2,627.73","2,629.57"
12-04-2017,"2,657.19","2,665.19","2,639.03","2,639.44"
12-01-2017,"2,645.10","2,650.62","2,605.52","2,642.22"
11/30/2017,"2,633.93","2,657.74","2,633.93","2,647.58"
11/29/2017,"2,627.82","2,634.89","2,620.32","2,626.07"
11/28/2017,"2,605.94","2,627.69","2,605.44","2,627.04"
11/27/2017,"2,602.66","2,606.41","2,598.87","2,601.42"
11/24/2017,"2,600.42","2,604.21","2,600.42","2,602.42"
11/22/2017,"2,600.31","2,600.94","2,595.23","2,597.08"
11/21/2017,"2,589.17","2,601.19","2,589.17","2,599.03"
11/20/2017,"2,579.49","2,584.64","2,578.24","2,582.14"
11/17/2017,"2,582.94","2,583.96","2,577.62","2,578.85"
11/16/2017,"2,572.95","2,590.09","2,572.95","2,585.64"
11/15/2017,"2,569.45","2,572.84","2,557.45","2,564.62"
11/14/2017,"2,577.75","2,579.66","2,566.56","2,578.87"
11/13/2017,"2,576.53","2,587.66","2,574.48","2,584.84"
11-10-2017,"2,580.18","2,583.81","2,575.57","2,582.30"
11-09-2017,"2,584.00","2,586.50","2,566.33","2,584.62"
11-08-2017,"2,588.71","2,595.47","2,585.02","2,594.38"
11-07-2017,"2,592.11","2,597.02","2,584.35","2,590.64"
11-06-2017,"2,587.47","2,593.38","2,585.66","2,591.13"
11-03-2017,"2,581.93","2,588.42","2,576.77","2,587.84"
11-02-2017,"2,579.46","2,581.11","2,566.17","2,579.85"
11-01-2017,"2,583.21","2,588.40","2,574.92","2,579.36"
10/31/2017,"2,575.99","2,578.29","2,572.15","2,575.26"
10/30/2017,"2,577.75","2,580.03","2,568.25","2,572.83"
10/27/2017,"2,570.26","2,582.98","2,565.94","2,581.07"
10/26/2017,"2,560.08","2,567.07","2,559.80","2,560.40"
10/25/2017,"2,566.52","2,567.40","2,544.00","2,557.15"
10/24/2017,"2,568.66","2,572.18","2,565.58","2,569.13"
10/23/2017,"2,578.08","2,578.29","2,564.33","2,564.98"
